INDEX_NUMBER,STATENAME,SCH_NAME,WEBSITE
74756,PENNSYLVANIA,Mifflin Park El Sch,
74757,PENNSYLVANIA,General Wayne El Sch,
74758,PENNSYLVANIA,Charlestown El Sch,
74759,PENNSYLVANIA,Great Valley MS,
74760,PENNSYLVANIA,Great Valley HS,
74761,PENNSYLVANIA,Sugartown El Sch,
74762,PENNSYLVANIA,Kathryn D. Markley El Sch,
74763,PENNSYLVANIA,Greensburg-Salem MS,http://www.greensburgsalem.org
74765,PENNSYLVANIA,Nicely El Sch,http://www.greensburgsalem.org
74767,PENNSYLVANIA,Amos K Hutchinson El Sch,http://www.greensburgsalem.org
74768,PENNSYLVANIA,Greater Johnstown SHS,
74769,PENNSYLVANIA,Greater Johnstown MS,
74770,PENNSYLVANIA,Greater Johnstown School District's Cybe,
74771,PENNSYLVANIA,Greater Johnstown El Sch,
74773,PENNSYLVANIA,Baggaley El Sch,
74774,PENNSYLVANIA,Mountain View El Sch,
74775,PENNSYLVANIA,Latrobe El Sch,
74776,PENNSYLVANIA,Greater Latrobe SHS,
74777,PENNSYLVANIA,Greater Latrobe JHS,
74778,PENNSYLVANIA,Greencastle-Antrim Pri Sch,http://www.gcasd.org
74779,PENNSYLVANIA,Greencastle-Antrim El Sch,http://www.gcasd.org
74780,PENNSYLVANIA,Greencastle-Antrim SHS,http://www.gcasd.org
74781,PENNSYLVANIA,Greencastle-Antrim MS,http://www.gcasd.org
74782,PENNSYLVANIA,Greenville JSHS,
74783,PENNSYLVANIA,Greenville El Sch,
74784,PENNSYLVANIA,Greenwood MS,
74785,PENNSYLVANIA,Greenwood HS,
74786,PENNSYLVANIA,Greenwood El Sch,
74787,PENNSYLVANIA,Grove City Area HS,
74788,PENNSYLVANIA,Grove City Area George Jr HS,
74789,PENNSYLVANIA,Hillview El Sch,
74790,PENNSYLVANIA,Grove City Area MS,
74791,PENNSYLVANIA,Grove City Area George Jr El Sch,
74792,PENNSYLVANIA,Grove City Area George Jr MS,
74793,PENNSYLVANIA,Halifax Area El Sch,
74794,PENNSYLVANIA,Halifax Area HS,
74795,PENNSYLVANIA,Halifax Area MS,
74796,PENNSYLVANIA,Hamburg Area Middle School,http://www.hasdhawks.org
74797,PENNSYLVANIA,Hamburg Area HS,http://www.hasdhawks.org
74798,PENNSYLVANIA,Perry El Sch,http://www.hasdhawks.org
74799,PENNSYLVANIA,Tilden El Center,http://www.hasdhawks.org
74800,PENNSYLVANIA,Central El Sch,
74801,PENNSYLVANIA,Wyland El Sch,
74802,PENNSYLVANIA,Poff El Sch,
74803,PENNSYLVANIA,Hampton MS,
74804,PENNSYLVANIA,Hampton HS,
74805,PENNSYLVANIA,Hanover Area JSHS,
74806,PENNSYLVANIA,Hanover Area Memorial El Sch,
74807,PENNSYLVANIA,Lee Park El Sch,
74808,PENNSYLVANIA,Hanover Green El Sch,
74809,PENNSYLVANIA,Lyndwood El Sch,
74810,PENNSYLVANIA,Clearview El Sch,
74811,PENNSYLVANIA,Hanover Street El Sch,
74812,PENNSYLVANIA,Washington El Sch,
74813,PENNSYLVANIA,Hanover MS,
74814,PENNSYLVANIA,Hanover SHS,
74815,PENNSYLVANIA,Klein El Sch,
74816,PENNSYLVANIA,Clark El Sch,
74817,PENNSYLVANIA,Harbor Creek Junior HS,
74818,PENNSYLVANIA,Rolling Ridge El Sch,
74819,PENNSYLVANIA,Harbor Creek Senior HS,
74821,PENNSYLVANIA,Harmony Area JSHS,
74822,PENNSYLVANIA,Rowland Academy,
74823,PENNSYLVANIA,Scott Sch,
74824,PENNSYLVANIA,Harrisburg HS - SciTech Cmp,
74825,PENNSYLVANIA,Marshall Math Science Academy,
74826,PENNSYLVANIA,Foose Sch,
74827,PENNSYLVANIA,Harrisburg HS,
74828,PENNSYLVANIA,Melrose Sch,
74829,PENNSYLVANIA,Camp Curtin Academy,
74830,PENNSYLVANIA,Downey Sch,
74831,PENNSYLVANIA,Marshall Academy,
74832,PENNSYLVANIA,Benjamin Franklin Sch,
74833,PENNSYLVANIA,Cougar Academy,
74834,PENNSYLVANIA,Simmons El Sch,
74835,PENNSYLVANIA,Hallowell El Sch,
74836,PENNSYLVANIA,Hatboro-Horsham SHS,
74837,PENNSYLVANIA,Blair Mill El Sch,
74838,PENNSYLVANIA,Keith Valley MS,
74839,PENNSYLVANIA,Crooked Billet El Sch,
74840,PENNSYLVANIA,Chatham Park El Sch,
74841,PENNSYLVANIA,Lynnewood El Sch,
74842,PENNSYLVANIA,Manoa El Sch,
74843,PENNSYLVANIA,Chestnutwold El Sch,
74844,PENNSYLVANIA,Coopertown El Sch,
74845,PENNSYLVANIA,Haverford MS,
74846,PENNSYLVANIA,Haverford SHS,
74847,PENNSYLVANIA,Hazleton Area HS,
74848,PENNSYLVANIA,West Hazleton El/MS,
74849,PENNSYLVANIA,Drums El/MS,
74850,PENNSYLVANIA,Hazleton El/MS,
74851,PENNSYLVANIA,Arthur Street El Sch,
74852,PENNSYLVANIA,Freeland El/MS,
74853,PENNSYLVANIA,Heights Terrace El/MS,
74854,PENNSYLVANIA,McAdoo-Kelayres El/MS,
74855,PENNSYLVANIA,Maple Manor El/MS,
74856,PENNSYLVANIA,Hazle Township Early Learning Center,
74857,PENNSYLVANIA,Valley El/MS,
74858,PENNSYLVANIA,Saucon Valley El Sch,
74859,PENNSYLVANIA,Saucon Valley SHS,
74860,PENNSYLVANIA,Saucon Valley MS,
74880,PENNSYLVANIA,Artman El Sch,
74881,PENNSYLVANIA,Karen A. Ionta El Sch,http://www.hermitage.k12.pa.us
74882,PENNSYLVANIA,Hickory HS,http://www.hermitage.k12.pa.us
74883,PENNSYLVANIA,Delahunty MS,
74884,PENNSYLVANIA,Highlands Early Childhood Center,http://www.goldenrams.com
74885,PENNSYLVANIA,Highlands El Sch,http://www.goldenrams.com
74886,PENNSYLVANIA,Highlands SHS,http://www.goldenrams.com
74887,PENNSYLVANIA,Highlands MS,http://www.goldenrams.com
74888,PENNSYLVANIA,Foot of Ten El Sch,http://www.hasdtigers.com
74889,PENNSYLVANIA,Hollidaysburg Area JHS,http://www.hasdtigers.com
74890,PENNSYLVANIA,Hollidaysburg Area SHS,http://www.hasdtigers.com
74891,PENNSYLVANIA,Frankstown El Sch,http://www.hasdtigers.com
74892,PENNSYLVANIA,Charles W Longer El Sch,http://www.hasdtigers.com
74893,PENNSYLVANIA,Independence El Sch,
74894,PENNSYLVANIA,Hopewell El Sch,
74895,PENNSYLVANIA,Hopewell JHS,
74896,PENNSYLVANIA,Hopewell SHS,
74897,PENNSYLVANIA,Margaret Ross El Sch,
74898,PENNSYLVANIA,Southside El Sch,http://huntsd.org/
74899,PENNSYLVANIA,Standing Stone El Sch,http://huntsd.org/
74900,PENNSYLVANIA,Huntingdon Area SHS,http://huntsd.org/
74901,PENNSYLVANIA,Huntingdon Area MS,http://huntsd.org/
74902,PENNSYLVANIA,Ben Franklin El Sch,
74903,PENNSYLVANIA,Eisenhower El Sch,
74904,PENNSYLVANIA,Horace Mann El Sch,
74905,PENNSYLVANIA,Indiana Area JHS,
74906,PENNSYLVANIA,Indiana Area SHS,
74907,PENNSYLVANIA,East Pike El Sch,
74908,PENNSYLVANIA,Kindergarten Academy,
74909,PENNSYLVANIA,Glenolden Sch,
74910,PENNSYLVANIA,Norwood Sch,
74911,PENNSYLVANIA,Interboro SHS,
74912,PENNSYLVANIA,Tinicum Sch,
74913,PENNSYLVANIA,Prospect Park Sch,
74916,PENNSYLVANIA,Jamestown Area JSHS,http://www.jamestown.k12.pa.us
74917,PENNSYLVANIA,Jamestown Area El Sch,http://www.jamestown.k12.pa.us
74918,PENNSYLVANIA,Jeannette McKee El Sch,
74919,PENNSYLVANIA,Jeannette HS,
74922,PENNSYLVANIA,Jefferson-Morgan El Sch,
74923,PENNSYLVANIA,Jenkintown El Sch,
74924,PENNSYLVANIA,Jenkintown Middle/High School,
74925,PENNSYLVANIA,Avis El Sch,
74926,PENNSYLVANIA,Jersey Shore MS,
74927,PENNSYLVANIA,Jersey Shore Area SHS,
74928,PENNSYLVANIA,Salladasburg El Sch,
74929,PENNSYLVANIA,Jersey Shore Area El Sch,
74930,PENNSYLVANIA,Penn-Kidder Campus,http://www.jimthorpesd.org
74931,PENNSYLVANIA,Jim Thorpe Area HS,http://www.jimthorpesd.org
74932,PENNSYLVANIA,L B Morris El Sch,http://www.jimthorpesd.org
74933,PENNSYLVANIA,Johnsonburg Area El Sch,http://www.johnsonburgareaschooldistrict.net
74934,PENNSYLVANIA,Johnsonburg Area HS,http://www.johnsonburgareaschooldistrict.net
74938,PENNSYLVANIA,East Juniata El Sch,
74939,PENNSYLVANIA,Juniata El Sch,
74940,PENNSYLVANIA,Juniata Valley JSHS,http://www.jvhornets.com
74941,PENNSYLVANIA,Juniata Valley El Sch,http://www.jvhornets.com
74945,PENNSYLVANIA,New Garden El Sch,
74946,PENNSYLVANIA,Greenwood El Sch,
74947,PENNSYLVANIA,Kennett HS,
74948,PENNSYLVANIA,Kennett MS,
74949,PENNSYLVANIA,Bancroft El Sch,
74950,PENNSYLVANIA,Mary D Lang Kdg Ctr,
74951,PENNSYLVANIA,Keystone JSHS,http://www.keyknox.com
74952,PENNSYLVANIA,Keystone El Sch,http://www.keyknox.com
74953,PENNSYLVANIA,Central Mountain HS,
74954,PENNSYLVANIA,Central Mountain MS,
74955,PENNSYLVANIA,Bucktail Area MS,
74956,PENNSYLVANIA,Mill Hall El Sch,
74957,PENNSYLVANIA,Woodward El Sch,
74958,PENNSYLVANIA,Liberty-Curtin El Sch,
74959,PENNSYLVANIA,Bucktail HS,
74960,PENNSYLVANIA,Renovo El Sch,
74961,PENNSYLVANIA,Robb El Sch,
74962,PENNSYLVANIA,Dormont El Sch,
74963,PENNSYLVANIA,Keystone Oaks MS,
74964,PENNSYLVANIA,Fred L Aiken El Sch,
74965,PENNSYLVANIA,Myrtle Ave Sch,
74966,PENNSYLVANIA,Keystone Oaks HS,
74967,PENNSYLVANIA,Kiski Area HS,
74968,PENNSYLVANIA,Kiski Area South Primary Sch,
74969,PENNSYLVANIA,Kiski Area IHS,
74970,PENNSYLVANIA,Kiski Area North Primary Sch,
74971,PENNSYLVANIA,Kiski Area East Primary Sch,
74972,PENNSYLVANIA,Kiski Area Upper El Sch,
74973,PENNSYLVANIA,Greenwich-Lenhartsville El Sch,http://www.kasd.org
74974,PENNSYLVANIA,Kutztown Area SHS,http://www.kasd.org
74975,PENNSYLVANIA,Kutztown Area MS,http://www.kasd.org
74976,PENNSYLVANIA,Kutztown El Sch,http://www.kasd.org
74978,PENNSYLVANIA,Lackawanna Trail JSHS,
74979,PENNSYLVANIA,Ross El Sch,
74980,PENNSYLVANIA,Lehman-Jackson El Sch,
74981,PENNSYLVANIA,Lake-Lehman JSHS,
74982,PENNSYLVANIA,Lake-Noxen El Sch,
74983,PENNSYLVANIA,Lakeland El Sch - Scott Campus,http://www.lakelandsd.org/
74984,PENNSYLVANIA,Lakeland JSHS,http://www.lakelandsd.org/
74985,PENNSYLVANIA,Lakeland El Sch - Mayfield Campus,http://www.lakelandsd.org/
74986,PENNSYLVANIA,Oakview El Sch,
74987,PENNSYLVANIA,Lakeview Middle-HS,
74988,PENNSYLVANIA,Hans Herr El Sch,
74989,PENNSYLVANIA,Lampeter-Strasburg SHS,
74990,PENNSYLVANIA,Lampeter El Sch,
74991,PENNSYLVANIA,Martin Meylin MS,
74992,PENNSYLVANIA,Fulton El Sch,
74993,PENNSYLVANIA,Lafayette El Sch,
74994,PENNSYLVANIA,Ross El Sch,
74995,PENNSYLVANIA,Washington El Sch,
74996,PENNSYLVANIA,Wharton El Sch,
74997,PENNSYLVANIA,Wickersham El Sch,
74998,PENNSYLVANIA,Hamilton El Sch,
74999,PENNSYLVANIA,Jackson MS,
75000,PENNSYLVANIA,Reynolds MS,
75001,PENNSYLVANIA,Lincoln MS,
75002,PENNSYLVANIA,McCaskey Campus,
75003,PENNSYLVANIA,Smith-Wade-El El Sch,
75004,PENNSYLVANIA,Burrowes El Sch,
75005,PENNSYLVANIA,Martin School,
75006,PENNSYLVANIA,Wheatland MS,
75007,PENNSYLVANIA,Phoenix Academy,
75008,PENNSYLVANIA,King El Sch,
75009,PENNSYLVANIA,Price El Sch,
75010,PENNSYLVANIA,Carter and MacRae El Sch,
75011,PENNSYLVANIA,Homer-Center JSHS,http://www.homercenter.org
75012,PENNSYLVANIA,Homer-Center El Sch,http://www.homercenter.org
75013,PENNSYLVANIA,Clark El Sch,
75014,PENNSYLVANIA,Hatfield El Sch,
75015,PENNSYLVANIA,Hutchinson El Sch,
75016,PENNSYLVANIA,Marshall El Sch,
75017,PENNSYLVANIA,Laurel Highlands MS,
75018,PENNSYLVANIA,Laurel Highlands SHS,
75019,PENNSYLVANIA,Laurel HS,
75020,PENNSYLVANIA,Laurel El Sch,
75021,PENNSYLVANIA,Laurel MS,
75023,PENNSYLVANIA,Southwest El Sch,
75024,PENNSYLVANIA,Southeast El Sch,
75025,PENNSYLVANIA,Lebanon MS,
75026,PENNSYLVANIA,Lebanon SHS,
75027,PENNSYLVANIA,Houck El Sch,
75028,PENNSYLVANIA,Harding El Sch,
75029,PENNSYLVANIA,Northwest El Sch,
75030,PENNSYLVANIA,Leechburg Area HS,
75031,PENNSYLVANIA,David Leech El Sch,
75032,PENNSYLVANIA,Leechburg Area MS,
75033,PENNSYLVANIA,Lehighton Area MS,
75034,PENNSYLVANIA,Lehighton Area HS,
75035,PENNSYLVANIA,Lehighton Area Elementary Center,
75036,PENNSYLVANIA,Linntown El Sch,
75037,PENNSYLVANIA,Kelly El Sch,
75038,PENNSYLVANIA,Lewisburg HS,
75039,PENNSYLVANIA,Donald H Eichhorn MS,
75040,PENNSYLVANIA,Ligonier Valley MS,
75041,PENNSYLVANIA,Ligonier Valley HS,
75042,PENNSYLVANIA,Mellon El Sch,
75043,PENNSYLVANIA,Laurel Valley El Sch,
75044,PENNSYLVANIA,Penn Cambria HS,
75045,PENNSYLVANIA,Penn Cambria Primary Sch,
75046,PENNSYLVANIA,Penn Cambria Pre-Primary,
75047,PENNSYLVANIA,Penn Cambria MS,
75048,PENNSYLVANIA,Penn Cambria Intrmd Sch,
75049,PENNSYLVANIA,Maple Avenue MS,
75050,PENNSYLVANIA,Littlestown SHS,
75051,PENNSYLVANIA,Alloway Creek El Sch,
75052,PENNSYLVANIA,Lower Dauphin MS,
75053,PENNSYLVANIA,Price,
75054,PENNSYLVANIA,Conewago El Sch,
75055,PENNSYLVANIA,East Hanover El Sch,
75056,PENNSYLVANIA,Nye El Sch,
75057,PENNSYLVANIA,Londonderry El Sch,
75058,PENNSYLVANIA,Lower Dauphin HS,
75059,PENNSYLVANIA,South Hanover El Sch,
75060,PENNSYLVANIA,Belmont Hills El Sch,
75061,PENNSYLVANIA,Cynwyd Sch,
75062,PENNSYLVANIA,Merion El Sch,
75063,PENNSYLVANIA,Penn Valley Sch,
75064,PENNSYLVANIA,Penn Wynne Sch,
75065,PENNSYLVANIA,Gladwyne Sch,
75066,PENNSYLVANIA,Bala-Cynwyd MS,
75067,PENNSYLVANIA,Welsh Valley MS,
75068,PENNSYLVANIA,Lower Merion HS,
75069,PENNSYLVANIA,Harriton SHS,
75070,PENNSYLVANIA,Black Rock MS,
75071,PENNSYLVANIA,Pine Road El Sch,http://www.lmtsd.org
75072,PENNSYLVANIA,Lower Moreland HS,http://www.lmtsd.org
75073,PENNSYLVANIA,Murray Avenue Sch,http://www.lmtsd.org
75074,PENNSYLVANIA,Worcester El Sch,http://www.methacton.org
75075,PENNSYLVANIA,Eagleville El Sch,http://www.methacton.org
75076,PENNSYLVANIA,Methacton HS,http://www.methacton.org
75077,PENNSYLVANIA,Woodland El Sch,http://www.methacton.org
75078,PENNSYLVANIA,Arcola Intrmd Sch,http://www.methacton.org
75079,PENNSYLVANIA,Arrowhead El Sch,http://www.methacton.org
75080,PENNSYLVANIA,Skyview Upper El Sch,http://www.methacton.org
75084,PENNSYLVANIA,Mahanoy Area El Sch,
75085,PENNSYLVANIA,Mahanoy Area JSHS,
75086,PENNSYLVANIA,Line Mountain HS,
75087,PENNSYLVANIA,Line Mountain El Sch,
75088,PENNSYLVANIA,Line Mountain MS,
75089,PENNSYLVANIA,Manheim Central SHS,
75090,PENNSYLVANIA,Manheim Central MS,
75091,PENNSYLVANIA,Doe Run El Sch,
75092,PENNSYLVANIA,Baron EL Sch,
75093,PENNSYLVANIA,Reidenbaugh El Sch,
75094,PENNSYLVANIA,Neff Sch,
75095,PENNSYLVANIA,Brecht Sch,
75096,PENNSYLVANIA,Schaeffer Sch,
75097,PENNSYLVANIA,Manheim Twp HS,
75098,PENNSYLVANIA,Nitrauer Sch,
75099,PENNSYLVANIA,Manheim Twp MS,
75100,PENNSYLVANIA,Bucher Sch,
75101,PENNSYLVANIA,Landis Run Intermediate School,
75103,PENNSYLVANIA,Rayne El Sch,
75104,PENNSYLVANIA,W.A. McCreery El Sch,
75105,PENNSYLVANIA,Russell El Sch,
75106,PENNSYLVANIA,Worrall El Sch,
75107,PENNSYLVANIA,Culbertson El Sch,
75108,PENNSYLVANIA,Loomis El Sch,
75109,PENNSYLVANIA,Paxon Hollow MS,
75110,PENNSYLVANIA,Marple Newtown SHS,
75111,PENNSYLVANIA,Mars Area El Sch,
75112,PENNSYLVANIA,Mars Area Primary Ctr,
75113,PENNSYLVANIA,Mars Area SHS,
75114,PENNSYLVANIA,Mars Area MS,
75115,PENNSYLVANIA,Mars Area Centennial Sch,
75119,PENNSYLVANIA,Joe Walker El Sch,
75120,PENNSYLVANIA,Claysville El Sch,
75121,PENNSYLVANIA,McGuffey HS,
75122,PENNSYLVANIA,McGuffey MS,
75123,PENNSYLVANIA,Founders Hall Middle Sch,
75124,PENNSYLVANIA,McKeesport Area SHS,
75125,PENNSYLVANIA,Twin Rivers El Sch,
75126,PENNSYLVANIA,Francis McClure El Sch,
75127,PENNSYLVANIA,Elmwood Academy,
75128,PENNSYLVANIA,Broad Street El Sch,
75129,PENNSYLVANIA,Shepherdstown El Sch,
75130,PENNSYLVANIA,Mechanicsburg MS,
75131,PENNSYLVANIA,Upper Allen El Sch,
75132,PENNSYLVANIA,Northside El Sch,
75133,PENNSYLVANIA,Mechanicsburg Area SHS,
75134,PENNSYLVANIA,Kindergarten Academy,
75135,PENNSYLVANIA,Mercer Area MS,
75136,PENNSYLVANIA,Mercer Area El Sch,
75137,PENNSYLVANIA,Mercer Area SHS,
75143,PENNSYLVANIA,Midd-West MS,
75144,PENNSYLVANIA,Middleburg El Sch,
75145,PENNSYLVANIA,Midd-West HS,
75146,PENNSYLVANIA,West Snyder El Sch,
75147,PENNSYLVANIA,Robert Reid El Sch,
75148,PENNSYLVANIA,Middletown Area MS,
75149,PENNSYLVANIA,Kunkel El Sch,
75150,PENNSYLVANIA,Middletown Area HS,
75151,PENNSYLVANIA,Fink El Sch,
75152,PENNSYLVANIA,Midland El/MS,
75153,PENNSYLVANIA,Lewistown El Sch,
75154,PENNSYLVANIA,Strodes Mills El Sch,
75155,PENNSYLVANIA,East Derry El Sch,
75156,PENNSYLVANIA,Indian Valley Intrmd Sch,
75157,PENNSYLVANIA,Lewistown Intrmd Sch,
75158,PENNSYLVANIA,Indian Valley El Sch,
75159,PENNSYLVANIA,Mifflin Co JHS,
75160,PENNSYLVANIA,Mifflin Co HS,
75161,PENNSYLVANIA,Mifflin Co MS,
75162,PENNSYLVANIA,Walnut Creek MS,
75163,PENNSYLVANIA,Asbury El Sch,
75164,PENNSYLVANIA,Belle Valley El Sch,
75165,PENNSYLVANIA,Tracy El Sch,
75166,PENNSYLVANIA,Westlake MS,
75167,PENNSYLVANIA,Chestnut Hill El Sch,
75168,PENNSYLVANIA,James S Wilson MS,
75169,PENNSYLVANIA,Grandview El Sch,
75170,PENNSYLVANIA,McDowell HS,
75171,PENNSYLVANIA,Lenkerville El Sch,http://www.mlbgsd.k12.pa.us
75172,PENNSYLVANIA,Millersburg Area SHS,http://www.mlbgsd.k12.pa.us
75173,PENNSYLVANIA,Millersburg Area MS,http://www.mlbgsd.k12.pa.us
75174,PENNSYLVANIA,Millville Area JSHS,http://www.millville.k12.pa.us
75175,PENNSYLVANIA,Millville Area El Sch,http://www.millville.k12.pa.us
75176,PENNSYLVANIA,White Deer El Sch,
75177,PENNSYLVANIA,Milton HS,
75178,PENNSYLVANIA,James F Baugher El Sch,
75179,PENNSYLVANIA,Milton Area MS,
75180,PENNSYLVANIA,Early Childhood Edu Ctr,http://www.battlinminers.com
75181,PENNSYLVANIA,Minersville Area JSHS,http://www.battlinminers.com
75182,PENNSYLVANIA,Minersville Area El Ctr,http://www.battlinminers.com
75183,PENNSYLVANIA,Mohawk SHS,http://www.mohawk.k12.pa.us
75184,PENNSYLVANIA,Mohawk El Sch,http://www.mohawk.k12.pa.us
75185,PENNSYLVANIA,Mohawk JHS,http://www.mohawk.k12.pa.us
75186,PENNSYLVANIA,Monessen MS,
75187,PENNSYLVANIA,Monessen El Ctr,
75188,PENNSYLVANIA,Monessen SHS,
75189,PENNSYLVANIA,Montgomery El Sch,
75190,PENNSYLVANIA,Montgomery JSHS,
75191,PENNSYLVANIA,Montour HS,
75192,PENNSYLVANIA,David E Williams MS,
75193,PENNSYLVANIA,Montour El Sch,
75194,PENNSYLVANIA,Lyter El Sch,
75195,PENNSYLVANIA,Loyalsock Valley El Sch,
75196,PENNSYLVANIA,Montoursville Area SHS,
75197,PENNSYLVANIA,C E McCall MS,
75198,PENNSYLVANIA,Montrose Area JSHS,http://www.masd.info
75199,PENNSYLVANIA,Choconut Valley El Sch,http://www.masd.info
75200,PENNSYLVANIA,Lathrop Street El Sch,http://www.masd.info
75201,PENNSYLVANIA,J H Brooks El Sch,
75202,PENNSYLVANIA,Bon Meade El Sch,
75203,PENNSYLVANIA,Moon SHS,
75204,PENNSYLVANIA,McCormick El Sch,
75205,PENNSYLVANIA,Moon Area Upper MS,
75206,PENNSYLVANIA,Moon Area Lower MS,
75207,PENNSYLVANIA,J.A. Allard El Sch,
75208,PENNSYLVANIA,Richard J. Hyde El Sch,
75210,PENNSYLVANIA,Morrisville HS,
75211,PENNSYLVANIA,Morrisville Intermediate Sch,
75212,PENNSYLVANIA,Moshannon Valley JSHS,http://www.movalley.org
75213,PENNSYLVANIA,Moshannon Valley El Sch,http://www.movalley.org
75215,PENNSYLVANIA,Mount Carmel Area HS,http://www.mca.k12.pa.us/index.html
75216,PENNSYLVANIA,Mount Carmel Area JH,http://www.mca.k12.pa.us/index.html
75217,PENNSYLVANIA,Mount Union-Kistler El Sch,http://www.muasd.org
75218,PENNSYLVANIA,Shirley Twp El Sch,http://www.muasd.org
75219,PENNSYLVANIA,Mount Union Area JHS,http://www.muasd.org
75220,PENNSYLVANIA,Mount Union Area SHS,http://www.muasd.org
75221,PENNSYLVANIA,Mountain View JSHS,http://www.mvsd.net
75222,PENNSYLVANIA,Mountain View El Sch,http://www.mvsd.net
75223,PENNSYLVANIA,Washington El Sch,
75224,PENNSYLVANIA,Lincoln El Sch,
75225,PENNSYLVANIA,Markham El Sch,
75226,PENNSYLVANIA,Howe El Sch,
75227,PENNSYLVANIA,Foster El Sch,
75228,PENNSYLVANIA,Jefferson El Sch,
75229,PENNSYLVANIA,Hoover El Sch,
75230,PENNSYLVANIA,Mt Lebanon SHS,
75231,PENNSYLVANIA,Mellon MS,
75232,PENNSYLVANIA,Jefferson MS,
75233,PENNSYLVANIA,Mount Pleasant Area JHS,http://www.mpasd.net
75234,PENNSYLVANIA,Donegal El Sch,http://www.mpasd.net
75235,PENNSYLVANIA,Norvelt El Sch,http://www.mpasd.net
75236,PENNSYLVANIA,Ramsay El Sch,http://www.mpasd.net
75237,PENNSYLVANIA,Mount Pleasant Area HS,http://www.mpasd.net
75238,PENNSYLVANIA,Muhlenberg Jr MS,
75239,PENNSYLVANIA,Muhlenberg El Ctr,
75240,PENNSYLVANIA,Muhlenberg HS,
75241,PENNSYLVANIA,C E Cole Intermediate Sch,
75242,PENNSYLVANIA,Ward L Myers El Sch,
75243,PENNSYLVANIA,Muncy JSHS,
75244,PENNSYLVANIA,GNA El Ctr,
75245,PENNSYLVANIA,Greater Nanticoke Area SHS,
75246,PENNSYLVANIA,Kennedy Early Childhood Center,
75247,PENNSYLVANIA,Greater Nanticoke Area Ed Ctr,
75254,PENNSYLVANIA,Maple Point MS,
75255,PENNSYLVANIA,Joseph E Ferderbar El Sch,
75256,PENNSYLVANIA,Miller El Sch,
75257,PENNSYLVANIA,Schweitzer El Sch,
75258,PENNSYLVANIA,Sandburg MS,
75259,PENNSYLVANIA,Poquessing MS,
75260,PENNSYLVANIA,Buck El Sch,
75261,PENNSYLVANIA,Neshaminy HS,
75262,PENNSYLVANIA,Hoover El Sch,
75263,PENNSYLVANIA,Tawanka El Sch,
75264,PENNSYLVANIA,Neshannock Memorial El Sch,http://www.ntsd.org
75265,PENNSYLVANIA,Neshannock JSHS,http://www.ntsd.org
75266,PENNSYLVANIA,Edgewood El STEAM Academy,
75267,PENNSYLVANIA,Wilkins El STEAM Academy,
75268,PENNSYLVANIA,Woodland Hills HS,
75269,PENNSYLVANIA,Turtle Creek EL STEAM Academy,
75270,PENNSYLVANIA,Dickson Prep STEAM Academy,
75271,PENNSYLVANIA,New Brighton Area MS,
75272,PENNSYLVANIA,New Brighton Area HS,
75273,PENNSYLVANIA,New Brighton Area El Sch,
75274,PENNSYLVANIA,New Castle SHS,
75275,PENNSYLVANIA,Washington Intrmd Sch,
75276,PENNSYLVANIA,New Castle JHS,
75277,PENNSYLVANIA,Harry W Lockley Early Learning Center,
75282,PENNSYLVANIA,New Hope-Solebury MS,
75283,PENNSYLVANIA,New Hope-Solebury Upper El Sch,
75284,PENNSYLVANIA,New Hope-Solebury Lower El Sch,
75285,PENNSYLVANIA,New Hope-Solebury HS,
75286,PENNSYLVANIA,Newport HS,
75287,PENNSYLVANIA,Newport El Sch,
75288,PENNSYLVANIA,Newport MS,
75289,PENNSYLVANIA,Whitehall El Sch,
75290,PENNSYLVANIA,Cole Manor El Sch,
75291,PENNSYLVANIA,East Norriton MS,
75292,PENNSYLVANIA,Hancock El Sch,
75293,PENNSYLVANIA,Stewart MS,
75294,PENNSYLVANIA,Eisenhower MS,
75295,PENNSYLVANIA,Marshall Street El Sch,
75296,PENNSYLVANIA,Gotwals El Sch,
75297,PENNSYLVANIA,Paul V Fly El Sch,
75298,PENNSYLVANIA,Norristown Area HS,
75299,PENNSYLVANIA,Roosevelt Campus of the Norristown Area,
75300,PENNSYLVANIA,Ray S. Musselman Learning Center,
75301,PENNSYLVANIA,Marshall El Sch,
75302,PENNSYLVANIA,Marshall MS,
75303,PENNSYLVANIA,Bradford Woods El Sch,
75304,PENNSYLVANIA,Franklin El Sch,
75305,PENNSYLVANIA,Ingomar El Sch,
75306,PENNSYLVANIA,McKnight El Sch,
75307,PENNSYLVANIA,Peebles El Sch,
75308,PENNSYLVANIA,Ingomar MS,
75309,PENNSYLVANIA,Carson MS,
75310,PENNSYLVANIA,Hosack El Sch,
75311,PENNSYLVANIA,North Allegheny HS,
75314,PENNSYLVANIA,North Clarion Co JSHS,http://www.northclarion.org/
75315,PENNSYLVANIA,North Clarion Co El Sch,http://www.northclarion.org/
75316,PENNSYLVANIA,North East MS,http://www.nesd1.org
75317,PENNSYLVANIA,Earle C Davis Primary,http://www.nesd1.org
75318,PENNSYLVANIA,North East Intrmd El,http://www.nesd1.org
75319,PENNSYLVANIA,North East HS,http://www.nesd1.org
75320,PENNSYLVANIA,McIntyre El Sch,
75321,PENNSYLVANIA,West View El Sch,http://www.nhsd.net
75323,PENNSYLVANIA,North Hills MS,http://www.nhsd.net
