SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR20	CE1	CE2	AR1	AR1A	AR1B	AR2	AR2A	AR3	AR6	AR6A	AR7	AR8	AE1	AE2	AE3	AE4	AE5	AE6	AE7	AE8	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR20	ICE1	ICE2	IAR1	IAR1A	IAR1B	IAR2	IAR2A	IAR3	IAR6	IAR6A	IAR7	IAR8	IAE1	IAE2	IAE3	IAE4	IAE5	IAE6	IAE7	IAE8
2021	51	VA	Virginia	-2	-2	5330189563	4076704049	15802573	327752211	646650	0	11538579	10963083	0	224118115	215641	4080260	9674258513	0	7836351560	76294507	1618959370	0	52983302	1748237179	870666470	19258847252	6859089465	2922564362	233027886	3433362	338172439	557240108	74544418	2978968	10578334151	4113629625	1490246886	279364597	147265362	91361385	634513052	740940993	131489872	691520380	536689099	414424088	174528441	3324105925	261719542	297880771	53823774	288372712	233885555	187090669	101528916	1424301939	36512672	140193983	56108312	9611083	587537625	68372582	32668060	931004317	22669183	182939240	36406491	8857699	171467147	51320019	10300665	483960444	463593	75138910	19312378	1440388	81238475	94550543	3103408	275247695	13902	759307	12125	4133499	9969074	35926186	1045280	51859373	955428351	1362714294	277840574	1002495373	1539548500	757133544	320071362	6215231998	199020613	91263076	60957099	182772880	7168207	7077636	541091304	889481	222956	3706411	2918897	90977	17488	7755233	548846537	0	0	0	0	0	0	0	0	0	0	17342412686	841101970	178660988	59604630	1079367588	109640647	406690723	516331370	18994837	210012	0	49755338	0	0	169418	49755338	595696345	18847961176	252394361	0	0	0	284102568	17058310118	1183068	-2	1183068	14419	1251639	15556757839	1501552301	101482524	5078231	-2	26760446	-2	-2	220798208	-2	-2	-2	405747441	159520701	173189756	62246920	150822647	18920260	48521718	18590603	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	53	WA	Washington	4464419018	4679832	12001099	2902563	23522856	127947483	0	4022407	43852471	1640457	28142084	344483517	0	675672	4926319569	0	13959388215	138250674	1460579885	67250649	25386550	1691467758	1603030041	20577175542	6537695969	2619377454	690868524	12983782	20109860	315064356	15150979	18700303	10194690388	4272849074	637609780	309556991	451390630	81977117	858306571	737794775	86931870	734055939	473162172	239263618	413026296	3542541241	354644050	250001193	26251919	270641125	213066589	142040459	141419866	1398065201	106844693	88000462	49022435	6808311	526759614	85963704	166111136	1029510355	22713702	127203761	3399258	9129392	102984071	38503933	73089112	377023229	1506650	14142855	1286562	331411	24721789	65936828	8080354	116006449	281941	1870038	3169235	498251	8225901	1392247	4673907	20111520	1342790957	1204870229	168774717	1021133018	1324198347	507163961	798320317	6367251546	131453038	84932106	40721831	127059194	2750393	1597397	385763566	0	0	0	0	0	31230409	31230409	416993975	0	0	0	0	0	0	0	0	0	0	16978935909	2845013437	183210483	185709794	3213933714	669670998	1004939287	1674610285	39479805	123793	0	229455	0	0	0	229455	502951891	20366610497	138028537	117434278	0	0	309443884	16669492025	989147	-2	989147	16852	1087354	15190661114	1597019615	111902339	283121964	46985831	-1	-2	-1	20655812	-2	-2	-2	461800952	193081607	246901092	34000602	73209504	1845974	60244214	13659297	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	54	WV	West Virginia	1253633349	7342887	6898657	488163	4246949	361661	0	12473	5273876	1780977	9333235	62835995	361169	3775	1352199032	149091	2043088353	16311060	558405687	7919771	3213392	585849910	486228477	3981286386	1172685118	541179981	42877157	16176451	1397301	172206042	18572284	2431013	1947555762	751667463	177024169	49247500	17711335	24411083	123291506	61560846	24729815	122175493	109182044	118821158	37288155	597049017	51851905	24280551	13093822	57629793	60531607	69492046	16318960	293198684	17925462	21338599	12183984	916294	76205217	15517123	8190913	152277592	8263712	23427602	1003166	832655	103497021	28400508	6647255	172071919	217802	2388360	102064	42629	7270640	21214876	263655	31500026	47493	176111	288230	4128	1544373	227305	978592	3266232	201380078	130783709	51299017	181558363	350960262	232458140	69423875	1217863444	68741271	35753843	5813701	96110544	2557779	211410	206630769	0	0	0	0	0	0	0	206630769	0	0	0	0	0	0	0	0	0	0	3372049975	170874175	92191882	2750789	265816846	13029468	106661436	119690904	16143733	263741	957414	35488064	0	0	709086	36445478	148545587	3744058948	74610114	23692355	0	0	114028574	3258021401	236845	236845	-2	13756	253930	2869203825	502846150	72784566	14849265	435200	2509301	0	0	3534013	0	-2	-2	111145049	74106836	33959355	8537624	36231522	6566375	13972900	2564246	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	55	WI	Wisconsin	5387366354	-2	11451217	-2	1273188	582310893	289021	2033196	21985685	24359603	50571349	246738745	2809567	468264	5747312993	0	6708045060	55301022	1090719518	8644396	29459923	1184124859	3641332852	13639482912	4162663986	1823109967	112151837	277463423	583791594	315315861	34657481	13088478	6703793552	2889033512	910042311	172592544	159101475	41180708	397739021	352952585	123492332	386015145	348099676	38541223	204397242	1851237224	173045437	145068650	46806344	166191564	162181160	11161614	172894888	877349657	44624166	93745156	61934863	8620790	362323107	303282387	149881136	1024411605	13029853	108309522	7512092	18228290	292421168	14237651	56371467	510110043	540235	17032757	2529086	1958463	37698241	18364850	32989144	111112776	769347	2739038	7118403	1611547	608671	104230	33261018	46212254	629207824	702814951	246864034	580667336	1165633782	367327105	616805751	4309320783	98110926	43418562	65719933	140448138	7581222	628918	348326477	0	0	0	0	0	0	0	348326477	0	0	0	0	0	0	0	0	0	0	11361440812	1147480387	49066947	26515359	1223062693	304197062	1953080529	2257277591	93968642	1123376	373910933	33728427	4842815	0	791020	412482175	230848181	13246220197	193022992	34979499	0	0	307773483	11053667329	749958	-2	749958	14739	830066	10076231158	1163179758	130934454	63617578	-2	28384388	-2	-2	-2	-2	-2	-2	203450890	43361069	157191068	11889128	77018883	1019969	47116201	2898752	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	56	WY	Wyoming	530671949	2735242	-2	-2	825	934550	6993	308	2934320	4292780	2079257	31046382	0	11550	573779298	147547952	976132678	20219092	213300817	0	927726	234447635	69276664	1931907563	606514276	284026381	30700526	2582540	12213738	66350856	8087962	1212623	991387202	383216701	87538585	16223211	45706853	7190813	63272373	40366226	16407287	57835920	56538821	37449610	34180145	306050382	29771391	17438158	6840441	27553633	30360157	19253836	15950408	147168024	9313578	8546894	11186702	1448936	24969488	4768517	12110775	72344890	2555510	9772319	1360040	1923892	57247531	11187582	23254531	107301405	156418	4433811	138004	118755	9370222	8988866	6964421	30170497	20199	170196	1265839	135607	27788	70234	1700205	3390068	104933051	76293793	37060309	88897988	169143785	72729779	87196064	636254769	16930343	9768015	1041138	26761503	755300	61207	54562206	221338	93856	167470	197314	77392	11667	691645	55253851	0	0	0	0	0	0	0	0	0	0	1682895822	29976885	94480324	1958449	126415658	1281242	8138400	9419642	3926908	117922	0	221088	0	1212	0	222300	135647846	1852669761	26551632	12695628	0	0	45638665	1637257157	83607	-2	83607	19583	92772	1474243913	203212498	21402518	1745381	0	462603	93000	0	62180632	0	-2	-2	82335882	33957450	36782531	13108583	34936839	2225815	10235733	10696207	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	60	AS	American Samoa	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	23720000	54265000	0	0	0	54265000	0	77985000	22139940	3490756	374000	0	0	250000	0	1410500	27665196	18129000	58000	166500	995000	50000	328203	278069	240891	9940999	149032	517251	3900246	15354691	54810	46438	21952	1587410	24888	85181	594332	2415011	427000	2561500	0	0	0	30000	0	3018500	254000	6420391	1500	59500	1000	1000	0	6737391	0	0	0	0	0	0	0	0	577000	0	460000	1233000	0	10000	0	2280000	1641013	9306398	724343	12820909	174920	643432	4494578	29805593	5279958	881753	357000	11752000	212000	1600000	19870711	0	0	0	0	0	0	0	19870711	0	0	0	0	0	0	0	0	0	0	77341500	0	4410500	1307500	5718000	0	0	0	532000	0	3469000	0	0	0	0	3469000	5930000	87272500	20008164	0	0	0	20008164	57333336	14036	-2	14036	4085	10246	23076500	54265000	-2	-2	-2	-2	-2	-2	-2	-2	-9	0	69229297	3000000	3000000	3000000	5000000	30000	174920	400000	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R
2021	66	GU	Guam	-2	225265703	-2	-2	0	0	0	0	0	194	0	4807857	0	0	230073754	0	-2	0	116798324	0	0	116798324	0	346872078	99007743	35661339	89627	0	0	1852811	168957	0	136611520	94873191	2977194	-1	1157357	1660022	19847159	12134347	3255972	11860701	2990298	6761416	3212555	60062448	8342104	4803450	946738	4549394	1608928	289459	1266198	21806271	951965	7466604	518874	508930	12327584	147711	4404126	26325794	1661746	31609347	385994	153027	8237141	268905	182808	42498968	330660	3410161	106510	33959	20612	26999	109213	4038114	482932	1487021	272183	11025	22487562	0	13811891	38552614	31285906	57500769	5379761	17083077	47651513	7467491	22877578	189246095	2316520	576253	18704356	947363	189721	19356	22563848	0	0	0	0	0	0	0	22563848	0	0	0	0	0	0	0	0	0	0	348421463	0	0	0	0	2129500	20358062	22487562	0	0	0	0	0	0	0	0	4396792	352818255	0	0	0	0	194	348421269	26293	-2	26293	13251	27497	250981793	93606748	183595	-2	14471760	-2	-2	-2	-2	-2	40348883	0	35994307	402819	29984825	1695610	11051560	1318983	-2	4593061	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	69	MP	Northern Mariana Islands	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	16609339	81124073	0	0	0	81124073	0	97733412	30445133	9285909	385647	0	0	0	0	878643	40995332	11242666	446393	-1	1309850	-1	1604601	3139227	631285	1146344	692621	977151	2298183	10489412	0	698747	4872171	223964	124940	252740	725720	6898282	0	124109	58501	118638	0	0	0	301248	4669838	1530651	52448	181262	0	0	284426	6718625	9448	0	0	0	0	693630	0	703078	3363893	4995486	1173816	139364	3323557	198698	1248913	14443727	9638332	10488220	6788221	1809572	4141118	1428589	4557242	38851294	0	0	12110516	0	0	1418903	13529419	0	0	0	0	0	0	0	13529419	0	0	0	0	0	0	3654291	0	0	0	93376045	0	0	0	0	0	0	0	0	0	3654291	0	0	0	0	3654291	703078	97733414	0	0	0	0	0	93376045	8794	-2	8794	10618	-1	16609339	76766706	-2	-2	-2	-2	-2	-2	-2	-2	31528223	0	31528223	49951	1021449	-2	158110	-2	-2	-2	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	M	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	72	PR	Puerto Rico	-2	-2	-2	-2	0	0	0	0	0	461002	0	0	0	0	461002	0	1631652938	457257106	284963134	1400265	8254942	751875447	0	2383989387	669268033	84137864	70276882	0	0	78868418	129928520	44866	902596063	505168010	127101940	35537128	1460954	1884555	159701221	28189204	28302559	65268281	56078772	0	16048445	353588482	20077038	3543841	3558091	8205283	7050013	0	2017550	44451816	108420282	12874465	17583540	6173	275651044	22997975	54655804	492189283	380026	18096122	1288910	3850369	24550818	0	350855	48517100	3856743	1286955	1431633	1953733	6222683	0	12038608	26790355	52403626	1129201	49508	71098	1145931	0	20862703	75662067	340982193	63832833	50782608	77401204	364476578	22997975	93935357	1014408748	74268143	9336712	64777	102486381	9135485	250835	186406848	0	0	0	0	0	0	0	186406848	0	0	0	0	0	0	0	0	0	0	2103411659	30727034	0	0	30727034	0	0	0	1049774	1051392	36759609	7784901	10440472	9262369	3974230	64247351	170879982	2370315800	242144471	42063305	0	0	284668778	1818742881	255206	-2	255206	7127	276413	1434321410	669090249	35492505	-2	-2	-2	-2	-2	-2	-2	0	0	39063640	9611302	6459654	3987164	9611302	3987164	-2	22992684	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2021	78	VI	Virgin Islands	-2	-2	-2	-2	1402	0	0	0	0	0	0	164180173	0	0	164181575	0	-2	8798265	210195604	0	0	218993869	0	383175444	66560962	33223385	4612630	0	0	11209663	0	0	115606640	44419302	4019696	4383092	1081374	-1	6284283	3607103	3405524	7078474	2037992	975346	3686147	27074869	3065185	1651881	1480099	3539237	1117313	501931	1623438	12979084	1771287	732436	690312	0	448048	681045	3045783	7368911	50291	1115205	607913	0	28410	368397	870144	3040360	0	0	0	0	0	0	0	0	2589256	0	0	0	1693835	0	0	4283091	13760302	7106625	6183848	10617711	5325598	2526719	9225512	54746315	5342112	3039631	0	830549	0	110495	9322787	0	0	0	6800	0	341440	348240	9671027	0	0	0	0	0	0	0	0	0	0	180023982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180023982	0	0	1115831	4398465	5515698	174508284	8413	-2	8413	20743	10993	160111914	19912068	-2	-2	-2	-2	-2	-2	-2	-2	193149564	1191000	15177051	3432513	2399986	-9	9188974	-9	-2	155578	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	A	R	R
